scientific,family,PC1,nplants,nbirds,envidist,database
Trichothraupis melanops,Thraupidae,1.988829966,90,67,0.8669133946748264,MachadoSouzaEtAl'19-SupMat
Trichothraupis melanops,Thraupidae,-0.409671079,30,57,0.326794285715731,n2_Botelho
Trichothraupis melanops,Thraupidae,-1.449409703,13,30,1.239325970572465,n5_Kaiser_original
Trichothraupis melanops,Thraupidae,-1.946371326,35,29,1.4490879523644298,n8_Galetti_Pizo
Trichothraupis melanops,Thraupidae,-0.901022237,35,30,1.564685629896095,Oxapampa_Peru_(CDS)
Trichothraupis melanops,Thraupidae,1.120708565,25,27,1.6678064802899766,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Trichothraupis melanops,Thraupidae,0.685821296,14,14,1.7652343478675137,Messeder_et_al._2020_-_Interaction_dataset_NW 023 F
Trichothraupis melanops,Thraupidae,-0.695351404,20,11,1.8186406876465293,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F
Trichothraupis melanops,Thraupidae,0.303744458,13,64,2.099569501753428,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Trichothraupis melanops,Thraupidae,3.601377682,71,45,0.5620879264390367,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Trichothraupis melanops,Thraupidae,1.943937164,55,36,0.5620879264390367,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Trichothraupis melanops,Thraupidae,-1.706009194,54,42,0.5620879264390367,VidalEtAl'19-interaction_matrices_hilltop_matrix
Trichothraupis melanops,Thraupidae,3.208780382,127,64,0.5620879264390367,VidalEtAl'19-interaction_matrices_combined_matrix
Trichothraupis melanops,Thraupidae,0.036547731,17,45,1.2401172708848216,Dehling 2017 San Pedro 2
Trichothraupis melanops,Thraupidae,-0.793604462,15,34,1.1433062151917688,Fonseca 2007
Trichothraupis melanops,Thraupidae,-0.72244908,42,44,2.1481061700593997,Fontanari 2018
Trichothraupis melanops,Thraupidae,0.17668593,3,17,1.1433062151917688,Ikuta 2013
Treron curvirostra,Columbidae,0.831058471,43,45,1.6850406694131743,dat_pakke_weight_network_bird_disp
Treron curvirostra,Columbidae,2.329366638,24,60,2.975191554107921,M_SD_016
Treron curvirostra,Columbidae,-0.871297745,17,40,1.856395364894676,SankamethaweeEtAl'11
Treron curvirostra,Columbidae,0.2293188,12,22,1.6158507655884755,PigotEtAl'16-Database S1_KITA
Treron curvirostra,Columbidae,0.59875331,6,28,1.409588979858869,PigotEtAl'16-Database S1_VELHO
Treron curvirostra,Columbidae,0.2293188,15,22,1.6158507655884755,KITA mammals added
Trogon curucui,Trogonidae,1.253420219,24,75,0.9481949871843678,Morro_Calzada_(Moyobamba_Peru)
Trogon curucui,Trogonidae,0.064644347,31,43,2.0376030280077932,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Trogon curucui,Trogonidae,-0.015906451,20,25,0.6876213301469312,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Trogon curucui,Trogonidae,0.327100871,60,72,1.6793026703864489,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Trogon curucui,Trogonidae,-0.971639738,21,22,2.33614468161756,Ruggera 2016 Chorro de Loros
Trogon rufus,Trogonidae,1.750365993,13,11,1.890341435142051,M_SD_033
Trogon rufus,Trogonidae,0.243286077,90,67,0.981761653551418,MachadoSouzaEtAl'19-SupMat
Trogon rufus,Trogonidae,-2.054946226,30,57,1.527303563542206,n2_Botelho
Trogon rufus,Trogonidae,1.843443222,60,72,2.6047066586685608,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Trogon rufus,Trogonidae,1.750365993,13,11,2.6520411724101858,PigotEtAl'16-Database S1_POULI2
Trogon rufus,Trogonidae,-1.127062937,71,45,1.9159653559756369,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Trogon rufus,Trogonidae,1.100234325,55,36,1.9159653559756369,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Trogon rufus,Trogonidae,-0.011537502,127,64,1.9159653559756369,VidalEtAl'19-interaction_matrices_combined_matrix
Trogon rufus,Trogonidae,1.750365993,13,11,1.8136431972625255,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_POUL99
Trogon rufus,Trogonidae,-1.935269438,8,83,1.38595355290967,Skutch 1980
Trogon rufus,Trogonidae,0.630328904,13,15,0.7675759225875708,Souza Gomes 2008 secondary fore
Trogon surrucura,Trogonidae,-1.077989699,30,57,0.5380005958238395,n2_Botelho
Trogon surrucura,Trogonidae,-2.426601004,25,27,1.87538934720605,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Trogon surrucura,Trogonidae,1.372473417,13,64,2.310032422369307,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Trogon surrucura,Trogonidae,-1.247437607,71,45,0.7502003689561121,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Trogon surrucura,Trogonidae,-1.876740692,55,36,0.7502003689561121,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Trogon surrucura,Trogonidae,-0.44565477,54,42,0.7502003689561121,VidalEtAl'19-interaction_matrices_hilltop_matrix
Trogon surrucura,Trogonidae,-0.366173217,127,64,0.7502003689561121,VidalEtAl'19-interaction_matrices_combined_matrix
Trogon surrucura,Trogonidae,0.426564491,42,44,1.9232142606622311,Fontanari 2018
Turdus albicollis,Turdidae,-1.786834312,20,10,1.490067695184647,1-Bastazini 2018
Turdus albicollis,Turdidae,-0.28949568,20,36,1.672133723010219,InteractionNetwork_1000Fragmented
Turdus albicollis,Turdidae,-0.270276657,26,36,1.672133723010219,InteractionNetwork_1000Natural
Turdus albicollis,Turdidae,5.017625038,90,67,0.5620145397762902,MachadoSouzaEtAl'19-SupMat
Turdus albicollis,Turdidae,-0.373520519,30,57,0.39623086768415394,n2_Botelho
Turdus albicollis,Turdidae,4.629899624,49,16,0.6914958553076049,n3_Castro_Cardoso
Turdus albicollis,Turdidae,2.249996805,13,30,0.9433955159414574,n5_Kaiser_original
Turdus albicollis,Turdidae,-0.955123722,13,21,1.571374867086588,n7_Kindel
Turdus albicollis,Turdidae,-3.658816044,13,19,0.5338322732718865,Lefevre
Turdus albicollis,Turdidae,0.26391344,28,8,1.7384864498699475,Messeder_et_al._2020_-_Interaction_dataset_NW 001 F
Turdus albicollis,Turdidae,-0.501921728,31,43,2.5199482444193144,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Turdus albicollis,Turdidae,0.718898887,20,21,0.9441713350157356,Messeder_et_al._2020_-_Interaction_dataset_NW 015 F
Turdus albicollis,Turdidae,0.840135348,25,27,1.8397357467802424,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Turdus albicollis,Turdidae,-1.932521087,14,14,1.8941186588760912,Messeder_et_al._2020_-_Interaction_dataset_NW 023 F
Turdus albicollis,Turdidae,-0.612961236,20,11,1.9515961524443213,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F
Turdus albicollis,Turdidae,-1.070235679,13,64,2.2544322991474255,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Turdus albicollis,Turdidae,-2.648759282,15,17,1.6769869678532372,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F
Turdus albicollis,Turdidae,1.255858271,60,72,2.109100083311162,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Turdus albicollis,Turdidae,0.26391344,28,8,1.7384864498699475,PigotEtAl'16-Database S1_SARM
Turdus albicollis,Turdidae,4.444584782,71,45,0.8080769025034327,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Turdus albicollis,Turdidae,3.316330766,55,36,0.8080769025034327,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Turdus albicollis,Turdidae,-0.403859876,54,42,0.8080769025034327,VidalEtAl'19-interaction_matrices_hilltop_matrix
Turdus albicollis,Turdidae,4.39754779,127,64,0.8080769025034327,VidalEtAl'19-interaction_matrices_combined_matrix
Turdus albicollis,Turdidae,0.612673615,40,42,1.985893085253872,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SAAV14
Turdus albicollis,Turdidae,0.047120403,15,34,1.332005827336779,Fonseca 2007
Turdus albicollis,Turdidae,2.221585346,42,44,2.09274950848846,Fontanari 2018
Turdus albicollis,Turdidae,0.17668593,3,17,1.332005827336779,Ikuta 2013
Turdus albicollis,Turdidae,-0.279496297,18,20,2.487142480007683,Ruggera 2016 A. Tres Cruces
Turdus albicollis,Turdidae,1.364673967,10,16,1.3111266300149615,Scherer 2007
Turdus albicollis,Turdidae,0.630328904,13,15,2.1556360207094523,Souza Gomes 2008 secondary fore
Turdus amaurochalinus,Turdidae,1.419217,20,10,1.9517662895815773,1-Bastazini 2018
Turdus amaurochalinus,Turdidae,1.584694726,7,18,0.9649044663043372,M_SD_009
Turdus amaurochalinus,Turdidae,1.327113564,35,29,0.9649044663043372,M_SD_012
Turdus amaurochalinus,Turdidae,-1.077929585,9,29,1.1346499298107844,n10_Athie_RC
Turdus amaurochalinus,Turdidae,-0.590844624,12,15,1.0006598978876435,n11_fe15_quanti
Turdus amaurochalinus,Turdidae,-0.685877207,23,28,1.0158191111072374,n12_fe25_quanti
Turdus amaurochalinus,Turdidae,-0.741841611,14,13,1.066304233714494,n13_fe57_quanti
Turdus amaurochalinus,Turdidae,-0.576104806,25,21,1.9560561766773903,n14_Hasui
Turdus amaurochalinus,Turdidae,2.07393116,6,27,0.999296285990003,n15_vivian_quanti
Turdus amaurochalinus,Turdidae,-0.924352524,30,57,1.1742742421019208,n2_Botelho
Turdus amaurochalinus,Turdidae,-0.470948706,49,16,2.031958606647424,n3_Castro_Cardoso
Turdus amaurochalinus,Turdidae,1.334585808,13,45,0.6317122723466742,n4_Correia_PcAntas
Turdus amaurochalinus,Turdidae,1.185779391,13,30,2.317272341452535,n5_Kaiser_original
Turdus amaurochalinus,Turdidae,-0.28070584,13,21,2.4126039899633964,n7_Kindel
Turdus amaurochalinus,Turdidae,1.327113564,35,29,0.9649044663043372,n8_Galetti_Pizo
Turdus amaurochalinus,Turdidae,0.65014115,19,26,1.1346499298107844,Rio_Claro_(Sao_Paulo_Brasil)
Turdus amaurochalinus,Turdidae,-0.996981723,19,27,2.0466606912771743,Messeder_et_al._2020_-_Interaction_dataset_NW 012 NF
Turdus amaurochalinus,Turdidae,-1.434404694,31,43,2.0466606912771743,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Turdus amaurochalinus,Turdidae,-0.674544456,25,27,1.2368596258141322,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Turdus amaurochalinus,Turdidae,0.062038265,13,64,1.6343278883807746,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Turdus amaurochalinus,Turdidae,-0.283628876,15,17,1.0006598978876435,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F
Turdus amaurochalinus,Turdidae,-0.846521487,32,31,1.0842880604828362,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Turdus amaurochalinus,Turdidae,-0.622711181,18,14,1.0158191111072374,Messeder_et_al._2020_-_Interaction_dataset_NW 033 F
Turdus amaurochalinus,Turdidae,1.856032583,13,34,2.4966291527365554,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Turdus amaurochalinus,Turdidae,-1.617735825,71,45,0.7178215561144886,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Turdus amaurochalinus,Turdidae,-0.187655522,55,36,0.7178215561144886,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Turdus amaurochalinus,Turdidae,-0.997669773,127,64,0.7178215561144886,VidalEtAl'19-interaction_matrices_combined_matrix
Turdus amaurochalinus,Turdidae,-0.806735851,20,25,1.8773887049824711,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Turdus amaurochalinus,Turdidae,-0.124830967,12,24,0.5478110371223904,de la Pena 2003
Turdus amaurochalinus,Turdidae,-1.726929227,13,43,0.47796939056220183,de Oliveira 1999
Turdus amaurochalinus,Turdidae,2.991647426,15,34,0.8755497391255225,Fonseca 2007
Turdus amaurochalinus,Turdidae,2.478238628,42,44,2.811486735536057,Fontanari 2018
Turdus amaurochalinus,Turdidae,0.562967574,18,21,1.3106457071255193,Ruggera 2016 Los Chorizos
Turdus amaurochalinus,Turdidae,2.907401488,10,16,1.6798125823826655,Scherer 2007
Turdus amaurochalinus,Turdidae,0.457949839,19,14,1.1346499298107844,Toledo 2018
Turdus flavipes,Turdidae,2.371589348,90,67,1.3441328595631727,MachadoSouzaEtAl'19-SupMat
Turdus flavipes,Turdidae,-0.258382183,30,57,0.6090214948175523,n2_Botelho
Turdus flavipes,Turdidae,1.61639303,49,16,1.44859808140921,n3_Castro_Cardoso
Turdus flavipes,Turdidae,-1.95197187,13,45,0.8768542980905182,n4_Correia_PcAntas
Turdus flavipes,Turdidae,0.602778872,13,30,1.830133037169018,n5_Kaiser_original
Turdus flavipes,Turdidae,-1.261068876,13,19,1.1796705390369475,Lefevre
Turdus flavipes,Turdidae,0.370612728,14,14,1.1534600706792455,Messeder_et_al._2020_-_Interaction_dataset_NW 023 F
Turdus flavipes,Turdidae,1.365718948,71,45,0.1975235106140642,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Turdus flavipes,Turdidae,0.260475034,55,36,0.1975235106140642,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Turdus flavipes,Turdidae,-0.191851129,54,42,0.1975235106140642,VidalEtAl'19-interaction_matrices_hilltop_matrix
Turdus flavipes,Turdidae,1.782137765,127,64,0.1975235106140642,VidalEtAl'19-interaction_matrices_combined_matrix
Turdus flavipes,Turdidae,-0.636238377,13,43,0.4333769404351755,de Oliveira 1999
Turdus flavipes,Turdidae,-2.321519942,15,34,0.4809321117138636,Fonseca 2007
Turdus fuscater,Turdidae,1.910377198,19,15,0.6494176501951782,InteractionNetwork_2000Fragmented
Turdus fuscater,Turdidae,1.381752144,12,15,0.6494176501951782,InteractionNetwork_2000Natural
Turdus fuscater,Turdidae,1.151179099,19,20,1.6836621955057611,Dehling 2017 Wayqecha 1
Turdus fuscater,Turdidae,-1.001626031,22,17,1.6836621955057611,Dehling 2017 Wayqecha 2
Turdus fuscater,Turdidae,-1.227916331,21,16,1.6836621955057611,Dehling 2017 Wayqecha 3
Turdus fuscater,Turdidae,-0.580735239,18,19,1.6836621955057611,Dehling 2017 Wayqecha 4
Turdus fuscater,Turdidae,1.84353934,4,5,1.0679317242384958,Villate Suarez 2017
Turdus fuscater,Turdidae,1.589742976,23,21,0.7394335172913904,Zamora-Delgado 2008
Turdus leucomelas,Turdidae,0.567846629,7,18,0.8181684567057408,M_SD_009
Turdus leucomelas,Turdidae,-1.127128413,9,29,0.9727103520284208,n10_Athie_RC
Turdus leucomelas,Turdidae,4.801208602,12,15,0.8467217043972637,n11_fe15_quanti
Turdus leucomelas,Turdidae,-4.313097217,23,28,0.8409984250256165,n12_fe25_quanti
Turdus leucomelas,Turdidae,3.521241054,14,13,0.9098896445567828,n13_fe57_quanti
Turdus leucomelas,Turdidae,-0.599428235,25,21,1.1239769625717502,n14_Hasui
Turdus leucomelas,Turdidae,2.42503883,6,27,0.8470284654505441,n15_vivian_quanti
Turdus leucomelas,Turdidae,1.413125147,30,57,0.5736319742367209,n2_Botelho
Turdus leucomelas,Turdidae,-1.150671615,13,45,1.0470809867101205,n4_Correia_PcAntas
Turdus leucomelas,Turdidae,1.22492443,13,30,1.7124913025282602,n5_Kaiser_original
Turdus leucomelas,Turdidae,-0.666821108,19,26,0.9727103520284208,Rio_Claro_(Sao_Paulo_Brasil)
Turdus leucomelas,Turdidae,1.284409662,19,27,1.6922458378681706,Messeder_et_al._2020_-_Interaction_dataset_NW 012 NF
Turdus leucomelas,Turdidae,4.806799831,31,43,1.6922458378681706,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Turdus leucomelas,Turdidae,1.596394881,27,18,1.2954754546788236,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Turdus leucomelas,Turdidae,0.077949968,25,27,1.0023188354120875,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Turdus leucomelas,Turdidae,0.20173632,10,9,1.4830075819203303,Messeder_et_al._2020_-_Interaction_dataset_NW 019 NF
Turdus leucomelas,Turdidae,-0.0600286,17,13,1.3953278217644354,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF
Turdus leucomelas,Turdidae,2.24646797,14,14,1.075933235272399,Messeder_et_al._2020_-_Interaction_dataset_NW 023 F
Turdus leucomelas,Turdidae,1.105867217,20,11,1.116187497895763,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F
Turdus leucomelas,Turdidae,-4.205069473,13,64,1.4079533813770717,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Turdus leucomelas,Turdidae,4.674622644,15,17,0.8467217043972637,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F
Turdus leucomelas,Turdidae,-3.848219218,32,31,0.9451295556187048,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Turdus leucomelas,Turdidae,4.201140684,18,14,0.8409984250256165,Messeder_et_al._2020_-_Interaction_dataset_NW 033 F
Turdus leucomelas,Turdidae,1.514316697,13,34,1.560434046805035,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Turdus leucomelas,Turdidae,0.603202092,3,16,1.1283484698902886,Silva et al_Appendix1
Turdus leucomelas,Turdidae,0.27493059,4,14,1.5972279123489548,Silva et al_Appendix2
Turdus leucomelas,Turdidae,-0.951704137,54,42,0.4089685726641332,VidalEtAl'19-interaction_matrices_hilltop_matrix
Turdus leucomelas,Turdidae,-0.923743394,127,64,0.4089685726641332,VidalEtAl'19-interaction_matrices_combined_matrix
Turdus leucomelas,Turdidae,1.435164203,20,25,1.3793788570117065,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Turdus leucomelas,Turdidae,0.868507369,13,43,0.6393503086308412,de Oliveira 1999
Turdus leucomelas,Turdidae,3.289578593,15,34,0.5286679288735355,Fonseca 2007
Turdus leucomelas,Turdidae,1.383047098,42,44,2.862389464909842,Fontanari 2018
Turdus leucomelas,Turdidae,0.17668593,3,17,0.5286679288735355,Ikuta 2013
Turdus leucomelas,Turdidae,0.630328904,13,15,2.1299961684113473,Souza Gomes 2008 secondary fore
Turdus leucomelas,Turdidae,3.457220793,19,14,0.9727103520284208,Toledo 2018
Turdus merula,Turdidae,2.079323655,3,5,1.435703408544745,102_2011_fruit_removal_net
Turdus merula,Turdidae,2.079323655,3,5,1.435703408544745,102_2011_seed_removal_net
Turdus merula,Turdidae,0.60581745,8,10,1.435703408544745,102_2012_fruit_removal_net
Turdus merula,Turdidae,0.60581745,8,10,1.435703408544745,102_2012_seed_removal_net
Turdus merula,Turdidae,0.714923357,8,11,1.4645294288549413,11_2012_fruit_removal_net
Turdus merula,Turdidae,0.714923357,8,11,1.4645294288549413,11_2012_seed_removal_net
Turdus merula,Turdidae,1.87672951,5,9,1.432998791913021,111_2011_fruit_removal_net
Turdus merula,Turdidae,1.87672951,5,9,1.432998791913021,111_2011_seed_removal_net
Turdus merula,Turdidae,1.152840847,8,12,1.432998791913021,111_2012_fruit_removal_net
Turdus merula,Turdidae,1.152840847,8,12,1.432998791913021,111_2012_seed_removal_net
Turdus merula,Turdidae,3.525612843,5,14,1.432998791913021,112_2011_fruit_removal_net
Turdus merula,Turdidae,3.525612843,5,14,1.432998791913021,112_2011_seed_removal_net
Turdus merula,Turdidae,-0.282795265,8,11,1.432998791913021,112_2012_fruit_removal_net
Turdus merula,Turdidae,-0.282795265,8,11,1.432998791913021,112_2012_seed_removal_net
Turdus merula,Turdidae,-1.716522837,7,11,1.432998791913021,13_2012_fruit_removal_net
Turdus merula,Turdidae,-1.716522837,7,11,1.432998791913021,13_2012_seed_removal_net
Turdus merula,Turdidae,2.212443299,9,13,1.4337733722205004,15_2012_fruit_removal_net
Turdus merula,Turdidae,2.212443299,9,13,1.4337733722205004,15_2012_seed_removal_net
Turdus merula,Turdidae,0.31548601,3,7,1.435703408544745,203_2011_fruit_removal_net
Turdus merula,Turdidae,0.31548601,3,7,1.435703408544745,203_2011_seed_removal_net
Turdus merula,Turdidae,1.695369753,9,14,1.435703408544745,203_2012_fruit_removal_net
Turdus merula,Turdidae,1.695369753,9,14,1.435703408544745,203_2012_seed_removal_net
Turdus merula,Turdidae,1.937157453,8,12,1.4337733722205004,30_2012_fruit_removal_net
Turdus merula,Turdidae,1.937157453,8,12,1.4337733722205004,30_2012_seed_removal_net
Turdus merula,Turdidae,0.721026131,3,11,1.432998791913021,301_2011_fruit_removal_net
Turdus merula,Turdidae,0.721026131,3,11,1.432998791913021,301_2011_seed_removal_net
Turdus merula,Turdidae,2.79200865,6,18,1.432998791913021,301_2012_fruit_removal_net
Turdus merula,Turdidae,2.79200865,6,18,1.432998791913021,301_2012_seed_removal_net
Turdus merula,Turdidae,-1.427508325,2,7,1.432998791913021,314_2011_fruit_removal_net
Turdus merula,Turdidae,-1.427508325,2,7,1.432998791913021,314_2011_seed_removal_net
Turdus merula,Turdidae,1.220816658,5,8,1.432998791913021,314_2012_fruit_removal_net
Turdus merula,Turdidae,1.220816658,5,8,1.432998791913021,314_2012_seed_removal_net
Turdus merula,Turdidae,2.439112888,7,11,1.432998791913021,315_2011_fruit_removal_net
Turdus merula,Turdidae,2.439112888,7,11,1.432998791913021,315_2011_seed_removal_net
Turdus merula,Turdidae,1.576243902,8,15,1.432998791913021,315_2012_fruit_removal_net
Turdus merula,Turdidae,1.576243902,8,15,1.432998791913021,315_2012_seed_removal_net
Turdus merula,Turdidae,1.420572184,8,10,1.4645294288549413,35_2012_fruit_removal_net
Turdus merula,Turdidae,1.420572184,8,10,1.4337733722205004,35_2012_seed_removal_net
Turdus merula,Turdidae,0.191799413,8,10,1.4645294288549413,36_2012_fruit_removal_net
Turdus merula,Turdidae,0.191799413,8,10,1.4645294288549413,36_2012_seed_removal_net
Turdus merula,Turdidae,-0.120512352,11,8,2.470779069467532,Acosta-Rojas_et_al._Seed_dispersal_network_matrix
Turdus merula,Turdidae,1.196118157,9,8,1.7782303575096357,Correia
Turdus merula,Turdidae,2.787717304,11,14,0.6399450578473097,M_SD_011
Turdus merula,Turdidae,3.751818978,25,33,2.252622933915712,M_SD_020
Turdus merula,Turdidae,-3.09810681,18,28,2.122066791352364,M_SD_021
Turdus merula,Turdidae,-2.690373792,12,7,0.8048780709255217,M_SD_024
Turdus merula,Turdidae,2.580201715,7,6,1.2557092880335678,M_SD_025
Turdus merula,Turdidae,2.559086926,41,8,1.0033593771711748,M_SD_031
Turdus merula,Turdidae,-2.342827796,7,16,1.5918920480983227,Garciaetal
Turdus merula,Turdidae,-2.468883032,7,17,0.9379412903940036,Pena et al
Turdus merula,Turdidae,4.299167242,30,28,0.9485399571670688,00InteractionData_DE
Turdus merula,Turdidae,2.99540094,30,25,0.6399450578473097,00InteractionData_GB
Turdus merula,Turdidae,2.843239408,15,27,1.432998791913021,00InteractionData_PL
Turdus merula,Turdidae,2.870601492,9,24,1.432998791913021,06_plant_frugivore_networks_continuous
Turdus merula,Turdidae,2.913100178,9,24,1.432998791913021,06_plant_frugivore_networks_fragmented
Turdus merula,Turdidae,-0.556006793,8,7,1.7782303575096357,CostaEtAl'20-Dataset_VS13
Turdus merula,Turdidae,0.958594188,12,11,1.7782303575096357,CostaEtAl'20-Dataset_VS14
Turdus merula,Turdidae,0.760441686,14,10,1.7782303575096357,CostaEtAl'20-Dataset_VS15
Turdus merula,Turdidae,-1.7145317900000001,10,8,1.7782303575096357,CostaEtAl'20-Dataset_VS16
Turdus merula,Turdidae,-2.016731759,7,10,1.5918920480983227,Fruit_Consumption_2013-2014
Turdus merula,Turdidae,1.56099213,7,10,1.5918920480983227,Fruit_Consumption_2012-2013
Turdus merula,Turdidae,3.751818978,25,33,4.322290313930789,PigotEtAl'16-Database S1_NCOR
Turdus merula,Turdidae,-3.09810681,18,28,4.322290313930789,PigotEtAl'16-Database S1_NNOG
Turdus merula,Turdidae,2.787717304,11,14,1.2557092880335678,PigotEtAl'16-Database S1_SOREN
Turdus merula,Turdidae,4.443475349,31,31,0.9485399571670688,PigotEtAl'16-Database S1_STEIB
Turdus merula,Turdidae,2.559086926,41,8,1.0033593771711748,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_AZOR
Turdus merula,Turdidae,-0.392405586,6,7,1.7782303575096357,Cruz 2013 Summer
Turdus merula,Turdidae,1.497956377,6,6,1.7782303575096357,Cruz 2013 Winter
Turdus merula,Turdidae,-1.262630781,47,20,1.7279755618288395,Debussche 1989
Turdus merula,Turdidae,2.145996666,5,9,0.8613360036258519,Dupont 1997
Turdus merula,Turdidae,1.062910339,12,6,0.36518345753992537,Garcia 2014 Zealandia
Turdus merula,Turdidae,0.363240863,12,6,0.36518345753992537,Garcia 2014 Charles Plimmer
Turdus merula,Turdidae,-0.007028681,7,5,0.6082660087940612,Garcia 2014 Hinau
Turdus merula,Turdidae,0.020584646,14,6,0.6082660087940612,MacFarlane 2016
Turdus merula,Turdidae,0.727413113,28,14,6.683141223298529,Odonnell 1994
Turdus merula,Turdidae,-0.289319982,21,6,0.3802847357998932,Williams 1996 Marsden
Turdus merula,Turdidae,-1.570165542,9,4,0.4687573491848725,Williams 1996 Faulkners
Turdus merula,Turdidae,-0.807343633,21,7,0.6082660087940612,Wyman 2017
Turdus merula,Turdidae,-0.49384055,12,9,5.4292616682184605,Young 2012
Turdus nigriceps,Turdidae,-0.479821298,13,64,1.265624378258052,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Turdus nigriceps,Turdidae,2.048090675,29,27,1.155274448148104,Messeder_et_al._2020_-_Interaction_dataset_NW 038 F
Turdus nigriceps,Turdidae,0.853683804,22,17,0.5452672365924464,Blendinger 2015
Turdus nigriceps,Turdidae,1.165995755,15,16,0.749782152252403,Ruggera 2016 La Florida
Turdus nigriceps,Turdidae,1.480412899,16,13,0.4471268205940599,Ruggera 2016 San Javier
Turdus nigriceps,Turdidae,-1.879700934,18,21,0.22095285613967505,Ruggera 2016 Los Chorizos
Turdus nigriceps,Turdidae,-2.910361199,6,15,0.04649837369211073,Ruggera 2016 Quebrada del Port
Turdus nigriceps,Turdidae,2.25429744,21,22,0.21573092296454605,Ruggera 2016 Chorro de Loros
Turdus nigriceps,Turdidae,2.304638649,11,15,0.21573092296454605,Ruggera 2016 Pozo Verde
Turdus nigriceps,Turdidae,0.969278093,16,17,0.28839105860956643,Ruggera 2016 EcoPortal
Turdus nigriceps,Turdidae,0.03974925,18,20,0.3411015259156661,Ruggera 2016 A. Tres Cruces
Turdus nigriceps,Turdidae,-0.184245165,20,15,0.8361037054661344,Ruggera 2016 Sevenguillar
Turdus nigriceps,Turdidae,-1.003435633,13,17,0.11707959286259144,Ruggera 2016 El Noglar
Turdus migratorius,Turdidae,-1.57669522,7,21,0.979759595817908,M_SD_001
Turdus migratorius,Turdidae,0.55505411,22,14,1.043367019071561,Powdermill_(Pennsylvania_USA)
Turdus migratorius,Turdidae,3.577584907,82,64,1.2194775703837102,Sandor
Turdus migratorius,Turdidae,-0.005917442,6,11,0.2573835439866101,Malmborg 1988 1981
Turdus migratorius,Turdidae,3.17449009,5,22,0.4453739768521954,Prather 2000
Turdus migratorius,Turdidae,-3.745996045,30,22,0.9670679011477044,Skeate 1985
Turdus philomelos,Turdidae,0.493826356,3,5,0.5466612401006549,102_2011_fruit_removal_net
Turdus philomelos,Turdidae,0.493826356,3,5,0.5466612401006549,102_2011_seed_removal_net
Turdus philomelos,Turdidae,0.374463525,8,10,0.5466612401006549,102_2012_fruit_removal_net
Turdus philomelos,Turdidae,0.374463525,8,10,0.5466612401006549,102_2012_seed_removal_net
Turdus philomelos,Turdidae,2.373116142,8,11,0.5808241578892819,11_2012_fruit_removal_net
